id,est_p_age_le_18,est_p_age_19_29,est_p_age_30_39,est_p_age_ge_40,est_p_gender_male,est_p_gender_female,est_p_is_org,est_p_is_non_org
49516074,0.0677,0.0469,0.3236,0.5618,0.9579,0.0421,0.4799,0.5201
295995195,0.2542,0.0988,0.2818,0.3652,0.9589,0.0411,0.6079,0.3921
820138415022710800,3e-4,2e-4,0.0193,0.9802,0.9952,0.0048,0.2889,0.7111
1269926179630276600,0.0527,0.013,0.0692,0.8651,0.8775,0.1225,0.8411,0.1589
1155867319878312e3,0.015,0.0528,0.7697,0.1625,0.9546,0.0454,0.0417,0.9583
1079880858541191200,0.01,0.0053,0.8634,0.1212,1,0,2e-4,0.9998
911725813,0.0036,0.0093,0.1464,0.8407,0.0098,0.9902,0.3741,0.6259
1360581206,0.0013,0.0162,0.545,0.4375,0.9939,0.0061,0.186,0.814
1345313383,0.0399,0.006,0.2066,0.7475,0.0599,0.9401,0.2627,0.7373
1034234734669389800,0.2051,0.4881,0.189,0.1178,0.8405,0.1595,0.1067,0.8933
336669928,0.2942,0.374,0.2342,0.0976,0.9551,0.0449,0.1702,0.8298
503605056,0.0721,0.1885,0.5568,0.1825,5e-4,0.9995,0.0018,0.9982
1274497529258733600,0.0387,0.018,0.2684,0.675,0.0076,0.9924,0.2574,0.7426
727705955492888600,0.0186,0.0427,0.5291,0.4096,0.0274,0.9726,0.048,0.952
45233651,0.0075,0.004,0.0804,0.9081,0.9782,0.0218,0.45,0.55
1020319719625306100,0.0528,0.0178,0.2646,0.6648,0.9735,0.0265,0.2593,0.7407
376248457,0.0021,0.0029,0.0197,0.9752,0.0854,0.9146,0.1681,0.8319
37771543,0.15,0.1033,0.2406,0.5061,0.7665,0.2335,0.2704,0.7296
931289130,0.2287,0.1437,0.3648,0.2628,0.0977,0.9023,0.0831,0.9169
46782828,0.0456,0.0379,0.4025,0.514,0.1176,0.8824,0.2689,0.7311
1317290701755981800,0.0394,0.1248,0.6879,0.148,0.9588,0.0412,0.0322,0.9678
830988254275055600,0.2709,0.2537,0.3918,0.0836,0.0563,0.9437,0.0646,0.9354
19930519,0.0181,0.017,0.172,0.793,0.9887,0.0113,0.2417,0.7583
3413917049,0.0881,0.0427,0.2583,0.6108,0.696,0.304,0.4217,0.5783
3229321526,0.0724,0.0183,0.125,0.7844,0.0754,0.9246,0.3136,0.6864
1.2088604450015519e+18,0.0044,0.0212,0.2973,0.6771,0.9062,0.0938,0.2919,0.7081
2943351271,0.4052,0.0931,0.3148,0.1868,0.8001,0.1999,0.701,0.299
865157534,0.0102,0.0623,0.8252,0.1023,0.9999,1e-4,5e-4,0.9995
172442943,0.0857,0.0086,0.1073,0.7984,0.436,0.564,0.9739,0.0261
128120704,0.0737,0.1567,0.489,0.2806,0.0427,0.9573,0.0383,0.9617
1.3157012502314721e+18,0.1532,0.4237,0.3033,0.1198,0.0915,0.9085,0.0294,0.9706
811376016,0.3085,0.5585,0.1155,0.0175,0.1218,0.8782,0.019,0.981
166134301,0.2988,0.2518,0.196,0.2534,0.5305,0.4695,0.0724,0.9276
27938485,0.0215,0.0575,0.2694,0.6517,0.0518,0.9482,0.1748,0.8252
130921871,0.0552,0.0399,0.0947,0.8101,0.8731,0.1269,0.8486,0.1514
954107073767399400,0.0511,0.0688,0.5211,0.359,0.9794,0.0206,0.0774,0.9226
243944088,6e-4,7e-4,0.0427,0.956,0.9999,1e-4,0.0193,0.9807
4451883796,0.0148,0.0061,0.0942,0.8848,0.985,0.015,0.2738,0.7262
895347487233462300,0.0072,0.0207,0.5823,0.3899,0.9854,0.0146,0.1415,0.8585
885517404,0.0993,0.1362,0.4568,0.3076,0.1524,0.8476,0.1154,0.8846
1217911420735516700,0.0099,0.0501,0.222,0.7181,0.9848,0.0152,0.1256,0.8744
382514476,0.0164,0.0501,0.3425,0.591,0.8753,0.1247,0.2679,0.7321
800676133075202e3,0.2369,0.0239,0.2362,0.5031,0.9344,0.0656,0.717,0.283
899410913207488500,0.4625,0.1004,0.1591,0.278,0.9851,0.0149,0.9425,0.0575
1829300720,0.1403,0.1204,0.296,0.4433,0.5541,0.4459,0.7336,0.2664
1323492877822054400,0.006,0.0161,0.2619,0.716,0.63,0.37,0.3499,0.6501
813277292206166e3,0.5532,0.3563,0.0478,0.0427,0.2743,0.7257,0.0067,0.9933
15077542,0.0528,0.0311,0.2681,0.6479,0.3575,0.6425,0.6352,0.3648
330491855,0.0019,0.0033,0.1019,0.893,0.0074,0.9926,0.356,0.644
276115813,0.0051,0.0043,0.0779,0.9127,0.003,0.997,0.1843,0.8157
1103815174920626200,0.1216,0.1794,0.4317,0.2674,0.1363,0.8637,0.1278,0.8722
2263491734,0.0105,0.0087,0.1362,0.8447,0.86240000000000006,0.1376,0.5893,0.4107
143311631,0.0033,0.0191,0.2213,0.7563,0.9986,0.0014,0.1914,0.8086
792372833460551700,1e-4,5e-4,0.0639,0.9355,0.9998,2e-4,0.414,0.586
14819246,0.1268,0.03,0.1825,0.6607,0.381,0.619,0.6067,0.3933
882357070204424200,0.0277,0.025,0.097,0.8502,0.9308,0.0692,0.2205,0.7795
103470715775565e4,0.0529,0.064,0.4958,0.3872,0.0207,0.9793,0.2307,0.7693
747965454,8e-4,0.0036,0.0696,0.9261,0.85,0.15,0.4446,0.5554
4031842703,0.0097,0.0038,0.0303,0.9563,0.132,0.868,0.5408,0.4592
4334235089,0.2553,0.0149,0.0812,0.6486,0.6396,0.3604,0.9848,0.0152
927611394987642900,0.0071,0.062,0.6692,0.2617,0.008,0.992,0.2025,0.7975
523545241,0.0921,0.0125,0.3287,0.5667,0.4032,0.5968,0.6084,0.3916
321190259,0.0083,0.0705,0.2803,0.6409,0.9723,0.0277,0.2763,0.7237
977852576468156400,0.001,5e-4,0.0297,0.9689,0.0031,0.9969,0.0543,0.9457
23994626,0.1447,0.1334,0.4477,0.2742,0.6026,0.3974,0.2767,0.7233
805089899997253600,0.0032,0.0213,0.487,0.4885,0.9584,0.0416,0.1087,0.8913
3581716035,0.5005,0.2757,0.1562,0.0676,0.7547,0.2453,0.137,0.863
1296605604195311600,0.0115,0.0391,0.3254,0.624,0.2377,0.7623,0.0213,0.9787
954399180209913900,0.0374,0.8806,0.0708,0.0112,0.0311,0.9689,0.0085,0.9915
1228230626,0.695,0.1274,0.1431,0.0344,0.9036,0.0964,0.1742,0.8258
1940133968,0.0389,0.0582,0.7106,0.1922,0.0227,0.9773,0.0343,0.9657
223322764,6e-4,0.0045,0.9471,0.0477,3e-4,0.9997,0.0056,0.9944
1320296442179711e3,0.0151,0.0327,0.4454,0.5068,0.0963,0.9037,0.2966,0.7034
14589340,0.0054,0.0139,0.1656,0.8152,0.9773,0.0227,0.1252,0.8748
1037477217171853300,0.0039,9e-4,0.0445,0.9507,0.9984,0.0016,0.3182,0.6818
3254524106,0.0778,0.196,0.2825,0.4437,0.9169,0.0831,0.0379,0.9621
972692134406049800,0.1329,0.0359,0.367,0.4643,0.5457,0.4543,0.8606,0.1394
118199574,0.0302,0.1299,0.4755,0.3644,0.0574,0.9426,0.2821,0.7179
1293420349783187500,0.0085,0.0025,0.2132,0.7757,0.9995,5e-4,0.76,0.24
944011345619574800,0.0014,0.0407,0.6448,0.313,0.9999,1e-4,0.0025,0.9975
67328417,0.0145,0.0085,0.4347,0.5423,0.9984,0.0016,0.6565,0.3435
26597633,0.0037,0.0023,0.0515,0.9425,0.8031,0.1969,0.6504,0.3496
903356820848349200,0.3049,0.1225,0.2697,0.3028,0.7126,0.2874,0.2782,0.7218
1283839559323844600,0.0286,0.0247,0.2828,0.6639,0.6969,0.3031,0.3424,0.6576
18411221,0.0292,0.045,0.2754,0.6504,0.8924,0.1076,0.089,0.911
945499180637872100,0.0376,0.0328,0.1665,0.7631,0.9761,0.0239,0.6834,0.3166
763864434716573700,5e-4,0.0027,0.8646,0.1322,2e-4,0.9998,0.0038,0.9962
773282446070587400,0.166,0.3886,0.3092,0.1361,0.9679,0.0321,0.0355,0.9645
179621873,0.0421,0.0413,0.1803,0.7362,0.9514,0.0486,0.5498,0.4502
853399966303256600,0.0677,0.0804,0.3933,0.4586,0.6593,0.3407,0.4137,0.5863
489636537,0.0062,0.0058,0.2007,0.7873,0.7598,0.2402,0.3992,0.6008
1279318443985076200,0.0515,0.0165,0.1974,0.7346,0.9952,0.0048,0.4141,0.5859
304556626,0.0403,0.0227,0.3467,0.5904,0.0061,0.9939,0.0921,0.9079
516512723,0.2838,0.4074,0.2592,0.0496,0.9884,0.0116,0.0955,0.9045
130048481668574e4,0.0907,0.0772,0.3923,0.4398,0.9732,0.0268,0.061,0.939
1168564339378401300,0.0597,0.327,0.2907,0.3226,0.1477,0.8523,0.1565,0.8435
913550041,0.0114,0.0015,0.1125,0.8745,0.9109,0.0891,0.7278,0.2722
977899788,0.03,0.0124,0.1372,0.8204,0.8352,0.1648,0.9162,0.0838
60216046,5e-4,1e-4,0.0126,0.9868,0.9972,0.0028,0.4699,0.5301
18711636,0.0018,0.0029,0.0445,0.9508,0.0097,0.9903,0.1049,0.8951
3351309777,0.2996,0.1764,0.2515,0.2725,0.1647,0.8353,0.1842,0.8158
173945478,0.0555,0.0323,0.3247,0.5874,0.8228,0.1772,0.8008,0.1992
1141027980,0.0042,0.0019,0.0629,0.931,0.5772,0.4228,0.5664,0.4336
985480160576245800,0.004,0.2198,0.5175,0.2586,0.9913,0.0087,0.0438,0.9562
87735027,0.0145,0.0157,0.4088,0.561,0.9989,0.0011,0.4871,0.5129
913241125950955500,0.0132,0.0056,0.1135,0.8676,0.9925,0.0075,0.2973,0.7027
3232044576,0.1161,0.4695,0.1602,0.2542,0.3932,0.6068,0.3653,0.6347
173814209,5e-4,4e-4,0.032,0.9671,0.002,0.998,0.119,0.881
1012873808301232100,0.1181,0.0405,0.1788,0.6626,0.1129,0.8871,0.5034,0.4966
2943342353,0.2023,0.1691,0.4929,0.1357,0.0725,0.9275,0.2557,0.7443
952619255228334100,0.2806,0.3199,0.3211,0.0784,0.7574,0.2426,0.06,0.94
2736931361,0.0152,0.0073,0.2918,0.6857,0.0152,0.9848,0.0923,0.9077
246359917,0.0196,0.1088,0.3638,0.5079,0.9988,0.0012,0.0892,0.9108
3231231409,0.0013,0.0022,0.9039,0.0925,0.9984,0.0016,0.0368,0.9632
3139351942,0.0702,0.4133,0.2756,0.241,0.0292,0.9708,0.0576,0.9424
110849452,0.1279,0.0744,0.3221,0.4756,0.9606,0.0394,0.256,0.744
268160113,0.0319,0.0167,0.1318,0.8195,0.7593,0.2407,0.8989,0.1011
93976042,0.2991,0.4138,0.2057,0.0815,0.9821,0.0179,0.0273,0.9727
8.2225093543082394e+17,0.1613,0.086,0.4244,0.3284,0.9247,0.0753,0.8306,0.1694
3413095636,0.0853,0.1393,0.6083,0.1671,0.9891,0.0109,0.0774,0.9226
42798610,5e-4,0.0021,0.2768,0.7206,0.0073,0.9927,0.0293,0.9707
568016521,0.0167,0.0167,0.3129,0.6537,0.8152,0.1848,0.4796,0.5204
492802122,0.0548,0.0176,0.2538,0.6738,0.9723,0.0277,0.6734,0.3266
894436309,0.0011,0.0149,0.2769,0.707,0.9869,0.0131,0.0439,0.9561
781107480361246700,0.0421,0.0068,0.7929,0.1583,0.9932,0.0068,0.7362,0.2638
4414484896,0.0723,0.3343,0.141,0.4524,0.6864,0.3136,0.0467,0.9533
2409731749,0.0978,0.6616,0.2318,0.0088,0.0304,0.9696,0.002,0.998
219313914,0.0765,0.0357,0.1386,0.7492,0.9259,0.0741,0.8911,0.1089
39505663,0.007,0.0615,0.6554,0.2761,0.9997,3e-4,4e-4,0.9996
1012205435884113900,0.0216,0.0259,0.6252,0.3274,0.02,0.98,0.2433,0.7567
3273436958,0.057,0.1871,0.2993,0.4567,0.6642,0.3358,0.1141,0.8859
1051521173408927700,0.1135,0.0941,0.1646,0.6278,0.9155,0.0845,0.1027,0.8973
5514802,0.1459,0.0352,0.0745,0.7445,0.7014,0.2986,0.7745,0.2255
4706245283,0.0099,0.0535,0.2046,0.732,0.1136,0.8864,0.4164,0.5836
68798688,0.33,0.6327,0.0159,0.0215,0.1858,0.8142,7e-4,0.9993
2862117072,0.0149,0.1594,0.8037,0.022,0.9381,0.0619,0.0183,0.9817
15236446,0.0525,0.0313,0.4115,0.5047,0.3675,0.6325,0.7185,0.2815
1181730748132253700,0.6055,0.2023,0.127,0.0653,0.7243,0.2757,0.1599,0.8401
1046514916025237500,6e-4,0.0016,0.1944,0.8034,0.9939,0.0061,0.1901,0.8099
943872068117987300,0.4492,0.1323,0.2175,0.201,0.9932,0.0068,0.4919,0.5081
1239618450936471600,0.0222,0.0292,0.341,0.6076,0.9718,0.0282,0.1092,0.8908
265478136,0.4257,0.3944,0.1341,0.0458,0.6793,0.3207,0.0168,0.9832
900380055343431700,0.0073,0.0016,0.1016,0.8895,0.8022,0.1978,0.4585,0.5415
23282557,0.0038,0.0265,0.1582,0.8115,0.9919,0.0081,0.0379,0.9621
1.0696729033214321e+18,0.0324,0.3178,0.5743,0.0755,0.0229,0.9771,0.0074,0.9926
189404173,0.0333,0.0795,0.3593,0.5278,0.5348,0.4652,0.2182,0.7818
476848835,0.0786,0.2397,0.5033,0.1784,0.0334,0.9666,0.1529,0.8471
117527843,0.0221,0.0447,0.2765,0.6567,0.9321,0.0679,0.1599,0.8401
1107700739424641e3,0.016,0.0015,0.0638,0.9186,0.4479,0.5521,0.8422,0.1578
1420791818,0.035,0.0932,0.6777,0.1941,0.0215,0.9785,0.0506,0.9494
372810993,0.3026,0.2107,0.2706,0.2161,0.7843,0.2157,0.5551,0.4449
706839866491928600,0.0257,0.0142,0.141,0.819,0.742,0.258,0.9096,0.0904
159188971,0.3431,0.1124,0.1738,0.3708,0.5885,0.4115,0.82,0.18
924442707736563700,0.007,0.0107,0.1297,0.8526,0.0221,0.9779,0.1343,0.8657
18323366,5e-4,1e-4,0.0146,0.9848,0.9081,0.0919,0.5067,0.4933
751989746,0.1228,0.05,0.1526,0.6745,0.7155,0.2845,0.6409,0.3591
1303618118992896e3,0.0382,0.0958,0.652,0.2139,0.9905,0.0095,0.1212,0.8788
1202622299830141e3,0.0776,0.256,0.5489,0.1175,0.0615,0.9385,0.0601,0.9399
18726975,0.0894,0.1793,0.1886,0.5427,0.8445,0.1555,0.1473,0.8527
24229387,9e-4,0.0078,0.2078,0.7835,1e-4,0.9999,0.0061,0.9939
1905258720,6e-4,0.0014,0.0572,0.9407,0.004,0.996,0.1062,0.8938
1185790302784635e3,0.0143,0.0088,0.1757,0.8011,0.0192,0.9808,0.4261,0.5739
2458907334,0.2754,0.1606,0.3925,0.1715,0.323,0.677,0.0905,0.9095
1553444053,0.0111,0.0033,0.129,0.8566,0.007,0.993,0.095,0.905
1239271258556117e3,0.3457,0.2885,0.2844,0.0814,0.0307,0.9693,0.0086,0.9914
312477483,0.0063,0.0119,0.3657,0.6161,0.0017,0.9983,0.0576,0.9424
17496006,0.0079,0.1679,0.4784,0.3458,0.0795,0.9205,0.0963,0.9037
598869732,0.0054,0.0193,0.3627,0.6126,0.0031,0.9969,0.1291,0.8709
87516140,0.0945,0.0454,0.3213,0.5388,0.9159,0.0841,0.8932,0.1068
34858846,0.0264,0.0108,0.3027,0.6602,0.8052,0.1948,0.1651,0.8349
38524838,0.4116,0.0936,0.3357,0.159,0.9482,0.0518,0.2978,0.7022
498290815,0.0365,0.07,0.5107,0.3829,0.366,0.634,0.2768,0.7232
21295462,0.0034,0.0116,0.2562,0.7288,0.9907,0.0093,0.0884,0.9116
3140800256,0.0036,0.0071,0.0267,0.9625,0.9826,0.0174,0.1634,0.8366
60666986,0.3353,0.416,0.0893,0.1594,0.3766,0.6234,0.3432,0.6568
1260038841873858600,0.0013,0.0017,0.0688,0.9282,0.9935,0.0065,0.5409,0.4591
29937369,0.1917,0.1444,0.4308,0.2331,0.91,0.09,0.2261,0.7739
328572979,0.0698,0.1173,0.726,0.0869,0.0523,0.9477,0.1074,0.8926
49472317,0.048,0.1252,0.6685,0.1583,0.0305,0.9695,0.0979,0.9021
1013422872537120800,0.2868,0.1118,0.3389,0.2625,0.9285,0.0715,0.5744,0.4256
2250915788,0.1964,0.1272,0.3014,0.3751,0.0166,0.9834,0.1282,0.8718
709436632542228500,0.0159,0.0095,0.069,0.9055,0.983,0.017,0.8661,0.1339
364516889,5e-4,0.0049,0.7579,0.2366,1,0,0.0013,0.9987
89826972,8e-4,1e-4,0.0079,0.9911,0.0037,0.9963,0.0476,0.9524
15040988,0.001,0.0111,0.2644,0.7235,0.0345,0.9655,0.0522,0.9478
2804565211,0.0587,0.0171,0.107,0.8172,0.6906,0.3094,0.8971,0.1029
966992556155392e3,0.0125,0.0054,0.2176,0.7645,0.9868,0.0132,0.6394,0.3606
405324374,0.3538,0.1975,0.1506,0.2981,0.52,0.48,0.7802,0.2198
1542240896,0.0218,0.0051,0.2683,0.7048,0.9675,0.0325,0.67,0.33
3271255423,0.2757,0.2791,0.3179,0.1273,0.0529,0.9471,0.0213,0.9787
576789157,0.0022,0.005,0.1148,0.878,0.9929,0.0071,0.239,0.761
2676512952,0.1155,0.0508,0.2294,0.6043,0.8123,0.1877,0.6284,0.3716
315963697,0.1389,0.0805,0.4844,0.2962,0.2663,0.7337,0.2256,0.7744
1264265641416155100,0.1993,0.0384,0.3452,0.417,0.9581,0.0419,0.5012,0.4988
3187200734,0.0631,0.0077,0.6151,0.3142,0.0062,0.9938,0.1228,0.8772
916833460685115400,0.0529,0.015,0.132,0.8001,0.5924,0.4076,0.9677,0.0323
906277130883010600,0.0148,0.0039,0.2007,0.7805,0.006,0.994,0.2946,0.7054
2901990475,0.302,0.5069,0.1422,0.0489,0.7631,0.2369,0.1245,0.8755
215504885,0.0065,0.0192,0.0292,0.9451,1,0,6e-4,0.9994
28317882,0.2783,0.1813,0.3474,0.193,0.992,0.008,0.2759,0.7241
57057290,0.09,0.1287,0.6312,0.15,0.83,0.17,0.1085,0.8915
1319738170154647600,0.0352,0.4813,0.2857,0.1977,0.0532,0.9468,0.0334,0.9666
1090438641648754700,0.0664,0.2676,0.5723,0.0937,0.0394,0.9606,0.035,0.965
593989900,9e-4,0.0015,0.0694,0.9281,0.0047,0.9953,0.0564,0.9436
18029354,0.082,0.0215,0.1202,0.7763,0.8385,0.1615,0.5171,0.4829
744212681905872900,0.0033,0.0085,0.891,0.0971,1,0,0.0088,0.9912
3184148340,0.1127,0.0157,0.0511,0.8206,0.6608,0.3392,0.9542,0.0458
1323319647635042300,0.0046,0.0032,0.0658,0.9263,0.9671,0.0329,0.4347,0.5653
2492967013,0.0695,0.491,0.398,0.0415,0.0655,0.9345,0.0032,0.9968
53832326,0.0073,0.0058,0.3756,0.6113,0.0167,0.9833,0.0655,0.9345
89090775,0.0354,0.0546,0.2046,0.7054,0.0574,0.9426,0.1238,0.8762
4445638994,0.003,0.0014,0.1675,0.8281,0.0067,0.9933,0.2126,0.7874
23987491,0.3614,0.4022,0.0469,0.1895,0.6574,0.3426,0.2154,0.7846
632501391,0.0949,0.0847,0.4347,0.3857,0.6678,0.3322,0.6082,0.3918
1248014318198816800,0.3387,0.1876,0.2732,0.2005,0.5204,0.4796,0.355,0.645
62019025,0.009,0.1158,0.6951,0.18,0.1675,0.8325,0.0269,0.9731
1252038232839200800,0.003,0.0077,0.0904,0.8989,0.02,0.98,0.228,0.772
186467957,0.2074,0.0852,0.1403,0.5672,0.9523,0.0477,0.8315,0.1685
2513247464,0.2779,0.4708,0.2082,0.0431,0.0829,0.9171,0.0094,0.9906
29082715,0.0266,0.0257,0.2534,0.6943,0.0015,0.9985,0.1705,0.8295
955762757932068900,0.1185,0.2378,0.3625,0.2811,0.7272,0.2728,0.5018,0.4982
515125776,0.0086,0.0121,0.1603,0.819,0.0436,0.9564,0.1259,0.8741
822601800092176400,0.0349,0.0112,0.1843,0.7695,0.8738,0.1262,0.8079,0.1921
3337129282,0.032,0.2648,0.3486,0.3547,0.2489,0.7511,0.0742,0.9258
705435690021027800,5e-4,5e-4,0.0297,0.9692,0.5458,0.4542,0.9077,0.0923
1318981916012531700,0.0018,7e-4,0.0331,0.9644,0.9959,0.0041,0.5988,0.4012
1299455106614734800,0.0217,0.0942,0.1701,0.714,0.9279,0.0721,0.3076,0.6924
16685443,0.6555,0.1296,0.041,0.1739,0.6583,0.3417,0.9799,0.0201
1157139956428492800,0.0303,0.0406,0.2791,0.65,0.9579,0.0421,0.304,0.696
26417193,0.2226,0.175,0.5448,0.0576,0.0511,0.9489,0.035,0.965
89258328,0.0092,0.0051,0.6541,0.3316,0.0094,0.9906,0.3729,0.6271
89529870,0.076,0.053,0.613,0.258,0.9887,0.0113,0.3732,0.6268
883767894,0.0196,0.0177,0.6681,0.2947,0.0464,0.9536,0.5689,0.4311
1272724878932705300,0.3228,0.0863,0.3196,0.2712,0.8252,0.1748,0.2617,0.7383
1053960128175726600,0.4474,0.239,0.27,0.0436,0.8622,0.1378,0.1999,0.8001
1151659552057823200,0.0096,0.0178,0.3366,0.636,0.9963,0.0037,0.3941,0.6059
86377622,0.1471,0.0571,0.176,0.6198,0.9619,0.0381,0.5889,0.4111
547783044,0.0291,0.1242,0.7605,0.0862,2e-4,0.9998,0.0011,0.9989
730445290986188800,0.0514,0.0542,0.4602,0.4342,0.206,0.794,0.1028,0.8972
1265684064578592800,0.753,0.1536,0.0669,0.0265,0.6246,0.3754,0.0964,0.9036
1240096890055786500,0.0448,0.0881,0.6544,0.2127,0.003,0.997,0.0139,0.9861
757389145849331700,0.4184,0.0475,0.2454,0.2887,0.9719,0.0281,0.8097,0.1903
21324151,0.2477,0.2437,0.3374,0.1712,0.8797,0.1203,0.0958,0.9042
2161648412,0.2292,0.0876,0.1717,0.5116,0.8029,0.1971,0.8992,0.1008
2551599859,0.0241,0.067,0.5368,0.3722,0.997,0.003,0.4568,0.5432
910146040807993300,0.2388,0.046,0.2207,0.4945,0.7941,0.2059,0.8552,0.1448
732717891921928200,0.0269,0.0605,0.206,0.7066,0.7396,0.2604,0.2841,0.7159
302432309,0.0416,0.0068,0.1788,0.7729,0.1839,0.8161,0.2978,0.7022
811654652,0.01,0.0142,0.2175,0.7583,0.052,0.948,0.1297,0.8703
1557589861,0.0305,0.1081,0.4399,0.4214,0.9233,0.0767,0.4186,0.5814
1109300684459929600,0.0145,0.0583,0.3114,0.6158,0.0049,0.9951,0.0439,0.9561
1108099339413540900,0.0355,0.0104,0.1257,0.8284,0.5324,0.4676,0.705,0.295
750528548,0.0097,9e-4,0.0076,0.9817,0.9306,0.0694,0.9476,0.0524
2725550579,0.0956,0.3124,0.5073,0.0846,0.1231,0.8769,0.0324,0.9676
1316971711615611e3,0.0088,0.0219,0.4044,0.5649,0.0255,0.9745,0.124,0.876
44760588,0.087,0.0548,0.5279,0.3304,0.9707,0.0293,0.3417,0.6583
304853972,0.2136,0.338,0.3618,0.0866,0.8221,0.1779,0.0415,0.9585
584479164,0.3718,0.227,0.1969,0.2043,0.5616,0.4384,0.3782,0.6218
22838644,7e-4,0.0093,0.6428,0.3471,0.9986,0.0014,0.0899,0.9101
436360631,0.0012,0.0017,0.0951,0.902,0.9985,0.0015,0.2007,0.7993
768098547770069e3,0.6189,0.2908,0.0705,0.0199,0.1338,0.8662,0.0213,0.9787
705902960967094300,0.1045,0.152,0.2601,0.4834,0.2202,0.7798,0.6728,0.3272
1317266610504102e3,0.003,2e-4,0.0085,0.9882,0.9508,0.0492,0.6444,0.3556
3721832536,0.1108,0.2295,0.5824,0.0774,0.0708,0.9292,0.0325,0.9675
790830852,5e-4,0.0043,0.8925,0.1028,0.9987,0.0013,0.1008,0.8992
29553412,0.0144,0.0058,0.0683,0.9116,0.9282,0.0718,0.6369,0.3631
1524758390,0.0313,0.0105,0.2055,0.7526,0.0376,0.9624,0.5961,0.4039
884976138031738900,0.0029,4e-4,0.0426,0.9541,0.992,0.008,0.8273,0.1727
99482370,0.0054,0.0046,0.3298,0.6602,0.0564,0.9436,0.1918,0.8082
1129557265,0.0653,0.0478,0.4198,0.4671,0.7876,0.2124,0.3799,0.6201
587926564,0.0103,0.0017,0.0511,0.9368,0.3279,0.6721,0.9066,0.0934
1495550400,0.0918,0.2417,0.6077,0.0588,0.8944,0.1056,0.0648,0.9352
1060695634850787300,0.1203,0.2725,0.3018,0.3054,0.9144,0.0856,0.0274,0.9726
117963280,0.0544,0.1672,0.6587,0.1197,0.0272,0.9728,0.0344,0.9656
180154310,0.0123,0.0459,0.8589,0.0829,0.9998,2e-4,0.0014,0.9986
3858601455,0.0212,0.02,0.2186,0.7402,0.6381,0.3619,0.317,0.683
19951820,0.0912,0.3553,0.396,0.1575,0.1197,0.8803,0.0137,0.9863
260398846,0.3392,0.1279,0.188,0.3449,0.6323,0.3677,0.9345,0.0655
140163729,0.5481,0.1203,0.1849,0.1468,0.8239,0.1761,0.2534,0.7466
1212023066873585700,0.2544,0.0781,0.35,0.3175,0.2903,0.7097,0.1542,0.8458
27234106,0.0025,0.0451,0.2682,0.6841,0.9933,0.0067,0.2835,0.7165
1153086003374100500,0.0929,0.0762,0.4177,0.4133,0.9304,0.0696,0.3094,0.6906
49153271,0.0462,0.1499,0.6216,0.1824,0.9613,0.0387,0.019,0.981
723731104088363e3,2e-4,0.0015,0.4046,0.5938,0.9992,8e-4,0.23,0.77
227702364,0.0111,0.0031,0.0879,0.8979,0.9947,0.0053,0.939,0.061
456254565,0.1343,0.0591,0.3354,0.4712,0.8188,0.1812,0.3911,0.6089
3269713668,0.5174,0.2168,0.1783,0.0876,0.981,0.019,0.0303,0.9697
771560250,0.5023,0.1992,0.2063,0.0922,0.9475,0.0525,0.6183,0.3817
56501301,0.0132,0.0168,0.8755,0.0945,0.0153,0.9847,0.0154,0.9846
705792417627148300,0.0566,0.0713,0.4218,0.4504,0.9806,0.0194,0.2238,0.7762
1340299436,0.0043,0.0104,0.3118,0.6734,0.9943,0.0057,0.2002,0.7998
385143044,0.0304,0.0825,0.7394,0.1477,0.0194,0.9806,0.0617,0.9383
8903022,0.0412,0.5042,0.4126,0.042,0.9016,0.0984,0.015,0.985
4809716843,0.0141,0.0058,0.1227,0.8574,0.9588,0.0412,0.5232,0.4768
991291408408494100,0.0668,0.1604,0.5488,0.2241,0.0792,0.9208,0.0959,0.9041
1241445415293259800,0.5664,0.2384,0.0891,0.1061,0.824,0.176,0.0708,0.9292
785633228,0.0546,0.0629,0.3459,0.5366,0.9649,0.0351,0.1964,0.8036
3192223782,0.2357,0.582,0.1611,0.0211,0.8936,0.1064,0.0194,0.9806
76654973,0.103,0.0336,0.2432,0.6202,0.737,0.263,0.9541,0.0459
1089280413271511e3,0.0196,0.0534,0.4394,0.4876,0.0387,0.9613,0.0213,0.9787
50159632,0.1698,0.13,0.5155,0.1847,0.7013,0.2987,0.2799,0.7201
48409823,0.1717,0.0979,0.3444,0.386,0.949,0.051,0.8729,0.1271
143955137,0.0873,0.15310000000000001,0.5023,0.2573,0.9391,0.0609,0.2712,0.7288
353696999,0.2266,0.299,0.3697,0.1047,0.9279,0.0721,0.229,0.771
473336172,0.0321,0.008,0.1897,0.7702,0.0413,0.9587,0.8432,0.1568
176702662,0.2851,0.2785,0.1734,0.263,0.5885,0.4115,0.3595,0.6405
995144226,7e-4,2e-4,0.0227,0.9763,0.2031,0.7969,0.2865,0.7135
824279244574330900,0.6814,0.2603,0.0377,0.0206,0.2274,0.7726,0.0269,0.9731
1148688546129219600,0.0284,0.0981,0.6658,0.2077,0.9964,0.0036,0.1068,0.8932
1048925694674305e3,0.0053,0.0022,0.6984,0.2942,0.997,0.003,0.4207,0.5793
84705013,0.0055,0.0543,0.7155,0.2247,0.9854,0.0146,0.1027,0.8973
